3.252815955736953413e+01,5.478392168794771067e+01,7.677841121346534692e+01,1.078872193153734287e+02,1.947392208858829576e+02
6.595041456864281315e+01,8.183119680640177762e+01,9.364866658757652829e+01,1.072110390830493714e+02,1.342742413180955623e+02
2.046956010700603912e+01,2.646970080393847269e+01,3.110935105138209522e+01,3.658188998160565575e+01,4.797425945598849495e+01
6.427174545684860796e+00,1.311478275366972568e+01,2.101081090215600966e+01,3.383938327229678578e+01,7.940608920100666523e+01
5.896426403349312295e+01,7.507749172148889727e+01,8.735929331917400020e+01,1.016975699490152323e+02,1.310734419012574392e+02
3.070319646041472339e+01,4.801398214392189345e+01,6.398379066806349869e+01,8.542516828850376953e+01,1.403227320592728518e+02
4.029019438031625100e+00,6.286619915704732442e+00,8.365039022584998207e+00,1.115124557759387969e+01,1.826679816378033649e+01
1.553765932746403178e-01,5.498363183801940890e-01,1.324353800606744347e+00,3.251060967973463001e+00,1.928551053797689718e+01
1.567004190247567408e+02,2.299057013826688376e+02,2.935567519299303285e+02,3.753283063834980453e+02,5.701920032834270842e+02
2.784897386601881408e+03,3.444755186448885979e+03,3.934360571258045184e+03,4.495106080300276517e+03,5.610528990784405323e+03
2.506215525984938779e+02,3.160121290035669972e+02,3.654043479802731440e+02,4.226952055423565184e+02,5.389038750373545099e+02
6.927026352219234013e+02,9.213208772089656122e+02,1.102785578894518949e+03,1.320891661666055597e+03,1.788459976769123841e+03
7.006671788322656766e+02,8.984932598566085744e+02,1.050277708129154917e+03,1.228314513328997919e+03,1.595745700062587275e+03
2.862012785046426444e+01,3.170077935182073503e+01,3.376358878325630997e+01,3.596250362353342211e+01,3.988619006981802784e+01
4.312934054766101326e+02,6.244183758628281566e+02,7.902767575861024625e+02,1.001418832268415258e+03,1.497251506697721652e+03
1.798756060330357514e+02,2.497670331624448750e+02,3.075068822470464625e+02,3.789497958560745019e+02,5.392775398722708360e+02
2.379110188165876849e+01,6.777613950087456374e+01,1.384861026133622772e+02,2.865140677435110774e+02,1.140049894685025492e+03
2.096464945736121592e+02,3.353016348606757902e+02,4.536671273307628098e+02,6.151011495273946821e+02,1.039266640757122332e+03
1.439303707183246956e+02,1.960524357708791570e+02,2.383507925592784886e+02,2.900121335009565087e+02,4.035899254813123775e+02
4.239033628702224519e+02,5.656176798174333271e+02,6.784382539215318957e+02,8.143315649162805130e+02,1.106638733267061070e+03
9.781501284977518651e+01,1.474481443163826384e+02,1.917017055228028255e+02,2.496230347669804814e+02,3.918768620283775590e+02
3.126265066099504253e+01,4.862860101494202780e+01,6.457012374847373337e+01,8.589415436018171590e+01,1.401592793470266258e+02
5.127006686643683224e+02,7.384870019581650240e+02,9.314755192700137059e+02,1.176296051229914383e+03,1.747996353394420339e+03
8.710476059542879739e+02,1.048039522845738020e+03,1.176031518983087153e+03,1.319981549967822275e+03,1.598473072465630821e+03
1.929702966711440837e+01,2.964647470934404438e+01,3.903832671611820615e+01,5.149354185699955622e+01,8.274571666833432459e+01
1.206354159957968761e+02,1.643315615052106295e+02,1.997940735278207853e+02,2.431081896382743253e+02,3.383407034359510135e+02
1.474437298387288386e+01,2.627641982473065241e+01,3.828647226572362428e+01,5.597107857831838373e+01,1.088357144720771146e+02
1.621761310958738136e+02,2.117779970916323293e+02,2.504836175062613677e+02,2.964367304924612085e+02,3.930765979108617785e+02
2.390243088026596041e+01,3.040275961747068934e+01,3.535266307097048610e+01,4.112741039947666621e+01,5.294597301083383911e+01
7.204275925521953639e+01,9.321972728674923303e+01,1.096046709508949988e+02,1.289391787234311550e+02,1.692150745821069506e+02
1.414788656382855514e+01,1.814072266875895778e+01,2.120401194477086193e+01,2.479690183125448399e+01,3.221117954941050243e+01
1.414788656382855514e+01,1.814072266875895778e+01,2.120401194477086193e+01,2.479690183125448399e+01,3.221117954941050243e+01
1.775451443879066504e+00,3.451448074587618375e+00,5.343395831468304102e+00,8.309949428416244288e+00,1.820166993697751678e+01
2.178132989431711053e+01,3.360629115720511351e+01,4.437973453490874931e+01,5.870956100796868071e+01,9.484002054063977027e+01
1.162133057698053751e+00,1.859797306142110696e+00,2.517355475501916295e+00,3.414551443292521249e+00,5.773566361534809843e+00
1.414788656382855514e+01,1.814072266875895778e+01,2.120401194477086193e+01,2.479690183125448399e+01,3.221117954941050243e+01
1.194373095753250311e+02,1.678740786690427171e+02,2.083439457668466730e+02,2.588332314668517711e+02,3.736333508929736240e+02
1.334677319675140780e+03,1.905458546277621735e+03,2.389321946084208776e+03,2.999429404331835940e+03,4.410381930782337804e+03
6.609097303726582773e+00,1.250601807954296874e+01,1.899838683960705410e+01,2.898054624808533930e+01,6.113774041480386501e+01
9.340202038199689127e+01,1.451783330574075990e+02,1.926751963186060834e+02,2.561763390762791346e+02,4.176372815976511674e+02
1.778333347217574101e+02,3.898532804749178240e+02,6.573745426428579322e+02,1.115754799403473044e+03,2.909174375551642697e+03
7.560700708629806854e+01,1.264326491815068891e+02,1.763304770050957870e+02,2.465504957643156558e+02,4.409422919487067816e+02
4.227146930720272167e+01,8.809412274095072348e+01,1.432639052987337607e+02,2.343033323481258776e+02,5.668654690716301729e+02
2.547796873677433638e+01,4.386445813186910669e+01,6.240972782484853809e+01,8.905265213269261437e+01,1.654223388792362925e+02
2.064150651506609080e+01,3.570088572824185746e+01,5.095499595522775849e+01,7.294125687549237114e+01,1.363122418614090350e+02
8.170092752172404715e+00,2.161432930535382724e+01,4.179879129229018275e+01,8.169162550332609385e+01,2.866466331284640319e+02
1.082269820728080703e+02,1.857616205018283324e+02,2.637444035386503174e+02,3.755345723435823402e+02,6.947947241200893131e+02
3.133027536139143621e+01,6.853799887387705780e+01,1.153936768435100504e+02,1.955508522267664659e+02,5.082546255685443839e+02
7.556411662573258248e+00,1.758266313723076379e+01,3.095087326049686638e+01,5.490465611243153177e+01,1.567658440787099039e+02
8.861783970810760414e-01,2.344758857920832718e+00,4.534884079628157316e+00,8.863955407866463077e+00,3.111003201608195212e+01
2.877658920373003753e+02,5.690839134081340944e+02,8.917340735035338639e+02,1.404021895172192671e+03,3.150482654258381899e+03
6.321208517548885766e+02,9.709736417124528316e+02,1.278424261083156807e+03,1.686107778974040002e+03,2.708851557585262526e+03
3.604557609434480980e+01,5.944775748095910473e+01,8.212945927409296587e+01,1.137384748088871902e+02,1.998223965083595033e+02
1.727240909931938688e+02,3.060783311563909592e+02,4.442324583425972264e+02,6.468386934167576783e+02,1.248299830252756010e+03
1.649890414786190718e+02,3.224869099263640919e+02,5.011775386005323298e+02,7.824779261031978876e+02,1.727054679907381797e+03
2.246065118630121162e+02,3.235107691599644681e+02,4.080458804819861598e+02,5.152829414056462838e+02,7.656929668100559638e+02
2.586827072187515952e+01,5.232007121699755459e+01,8.329681542223384838e+01,1.332979566445080195e+02,3.088422461044034435e+02
1.541632120470773941e+02,3.182645858052935068e+02,5.141234307482134227e+02,8.350814787461064270e+02,1.992884796079863463e+03
4.373278585935356944e+01,1.422842044192803712e+02,3.213702838505079740e+02,7.377772611845720121e+02,3.727998754317779003e+03
8.333275491186135753e+01,2.106928581556146014e+02,3.940609981311268939e+02,7.440543916724179780e+02,2.423451092680964848e+03
1.596906628292699679e+02,2.517673669062823478e+02,3.373556692494113918e+02,4.529221970350402557e+02,7.515891517228385510e+02
6.050004860914100391e+01,1.224578515958479130e+02,1.950654776384876357e+02,3.123306348143428295e+02,7.244374938848939109e+02
5.096089165379645181e+01,1.178301424557516839e+02,2.064675251239530667e+02,3.645351470284346078e+02,1.030692358478108417e+03
5.058668874264122817e-01,2.177005705670326918e+00,6.105192579250930507e+00,1.757660653162872677e+01,1.559226567073594083e+02
2.351278852052103048e+02,5.874878349100629293e+02,1.089281787011252618e+03,2.038414565474223764e+03,6.513440271353461867e+03
4.599720836220079718e+02,5.017449983641008657e+02,5.293209198758806906e+02,5.584299208490554065e+02,6.096191928730420386e+02
3.362921592217646349e+01,3.622497444010811307e+01,3.791861560860448321e+01,3.969214452455911868e+01,4.277407631903739826e+01
9.846654210665801088e+01,1.242249868472078589e+02,1.436911942268303903e+02,1.662784627645970090e+02,2.121197826693138779e+02
9.006953093441248370e+01,1.303570341459492852e+02,1.649456753231685866e+02,2.089677752570933649e+02,3.123082428952401415e+02
3.221104718777727527e+01,4.702629755149549595e+01,5.984906176262801125e+01,7.626658675229343487e+01,1.151771923023055990e+02
3.258074203075756259e+01,4.549499360477614829e+01,5.621974264525577070e+01,6.954038615089004338e+01,9.961504700528757894e+01
1.786262195250760243e+01,2.488170279282983444e+01,3.069746166231795925e+01,3.790887011155966491e+01,5.414735239932164035e+01
5.381935897848078909e+00,1.224394470322927120e+01,2.120440420705348927e+01,3.698987823628694827e+01,1.020135283134980853e+02
2.998541368660228912e+01,5.366084559026491263e+01,7.841297757584247563e+01,1.149689800433454110e+02,2.248062442189877856e+02
1.113788147914059223e+01,1.620383028670305947e+01,2.057423065973282661e+01,2.615642414655605918e+01,3.933561125798089364e+01
2.341627551714648803e+01,4.035244180272241721e+01,5.744961100603249804e+01,8.202839154873170457e+01,1.525604125253707366e+02
3.005105727504851387e+00,4.492201918385887005e+00,5.807855329674837641e+00,7.519935058546676210e+00,1.168555865201278898e+01
9.508043412920391901e+00,1.208133858435744656e+01,1.403899098974509663e+01,1.632130408916977871e+01,2.098733901605629271e+01
1.077598148337048940e+02,1.531359873342478295e+02,1.914379416730415358e+02,2.395815984557105764e+02,3.503622029971092502e+02
6.608135851704624883e+02,9.130762916800833864e+02,1.120530336796957954e+03,1.376365085015459499e+03,1.947472371683082429e+03
4.696692778696795045e+01,5.621021288105987423e+01,6.286150316176274089e+01,7.031606373316324721e+01,8.466162691261689588e+01
4.301767658853692922e+01,6.245186089946355423e+01,7.918492737144521243e+01,1.005267417416793592e+02,1.507964140349040463e+02
7.721714061883497493e+01,1.812604837011339782e+02,3.211172963611182922e+02,5.733905804068463112e+02,1.659687470642264088e+03
8.089661432839660904e+01,1.198991418724456537e+02,1.541323090700417993e+02,1.984188582697932475e+02,3.051492276830487071e+02
1.659551760636513862e+01,2.757015143505118004e+01,3.827907277365412142e+01,5.327982226293156742e+01,9.448550462844085018e+01
8.599252197325355951e+01,1.164055445318956856e+02,1.409439829673416114e+02,1.707884847414147202e+02,2.359688316522074842e+02
2.515730527872968736e+01,6.595068061015086869e+01,1.266818372612005561e+02,2.458700573151493813e+02,8.497726808178282454e+02
1.240693454127260509e+01,2.384335485743891780e+01,3.661662029681930619e+01,5.647802250782262945e+01,1.217352444894273447e+02
1.085747258172488117e+01,2.082146682606062527e+01,3.192835430978384537e+01,4.917206825910225376e+01,1.056752989660380138e+02
1.463423863216223175e+01,3.055355543118982453e+01,4.975257333822086281e+01,8.147694617726673982e+01,1.976474280334331866e+02
2.628675896654078858e+00,4.819239013627367285e+00,7.161313068731172571e+00,1.068089112760400106e+01,2.157711574127459997e+01
1.836772766961762837e-01,3.835366538849482310e-01,6.246018543263363032e-01,1.022977522406406603e+00,2.482045791040062177e+00
6.760243267739312500e+01,1.309248554168933083e+02,2.021577193498688985e+02,3.135443404552959805e+02,6.831628059715027348e+02
4.920876506820367240e+02,6.751429736809478754e+02,8.246959429558519332e+02,1.008245352663544281e+03,1.414895649584310149e+03
3.761219675647254945e+01,5.739163857925809964e+01,7.522765952225350361e+01,9.876971773713584923e+01,1.573863892273752185e+02
9.897106887647171902e+01,1.532479043956123519e+02,2.028623545848734580e+02,2.690186682515094958e+02,4.365000840530801725e+02
2.189530965442907728e+01,5.150472232814897922e+01,9.138313098488580977e+01,1.634293416784641977e+02,4.745893876361800494e+02
1.222210864747966070e+02,1.566750950914836267e+02,1.831019098498375968e+02,2.140923767655617098e+02,2.780276438003128874e+02
5.480267335177493493e+01,8.681894506897849340e+01,1.167125153125778780e+02,1.572126437058949762e+02,2.624620883385892967e+02
5.426324890734065320e+01,7.824785653621854919e+01,9.876983950868586248e+01,1.248235198993365032e+02,1.857385034500596248e+02
1.744713336259309244e+00,5.529687736076247084e+00,1.224359857140388463e+01,2.753220976408725917e+01,1.325345605016968022e+02
5.942527851408494932e+00,1.502072658802915406e+01,2.808798372909225805e+01,5.302432696565465164e+01,1.726311620408484373e+02
6.063063736364965450e+01,1.077279321322035912e+02,1.566410677165262086e+02,2.285101784982012703e+02,4.425591987875903897e+02
2.424693478442187455e+01,5.214669146070696115e+01,8.673113396881892356e+01,1.451493974638920861e+02,3.678023485487106541e+02
1.782573810818966153e+00,3.861547468712724029e+00,6.455967484086383656e+00,1.086201086305270636e+01,2.782155606416184312e+01
1.029396878713631658e+01,1.639295878795464034e+01,2.211517174011178355e+01,2.989595376476686539e+01,5.023807697059352506e+01
1.141885398748066507e+02,1.968887722748040972e+02,2.804191428342240897e+02,4.005503503198064550e+02,7.455184363582704918e+02
6.806748559104415790e+02,1.105961186778965384e+03,1.512483999771112849e+03,2.073091857479402279e+03,3.573357689901832146e+03
5.508516786486393357e+01,9.609961821249933678e+01,1.379784216856726005e+02,1.987122231251364326e+02,3.756042784936392991e+02
1.212048305407865456e+02,2.469867210689724857e+02,3.953108870490238473e+02,6.360513463209850897e+02,1.489627936117423815e+03
1.294640515113752315e+02,2.226053590262185367e+02,3.164384012189382815e+02,4.511190518332429633e+02,8.365690414880606340e+02
1.004701093702457513e+02,1.791639194056153315e+02,2.611675303434304851e+02,3.819710646997788785e+02,7.433689516367003307e+02
6.642170522848458347e+01,1.398229829771344441e+02,2.290242198371028621e+02,3.773214322183462741e+02,9.263989815744380394e+02
1.176657158655908972e+02,2.247965020765866484e+02,3.437974598884759985e+02,5.280418665115259955e+02,1.128856242881219714e+03
2.028962212202215554e+01,4.521773501234034143e+01,7.715419228279617414e+01,1.325528277318140624e+02,3.542837174847180677e+02
1.327787736349397640e+01,2.958658817535944152e+01,5.047731057283300515e+01,8.671115351866527021e+01,2.317039194022599133e+02
2.949106042776816849e+01,6.573911149340206350e+01,1.121877788178366870e+02,1.927737487717384113e+02,5.154175898492251235e+02
9.399992745550142104e+01,2.081860723819003738e+02,3.536320112261035433e+02,6.047540310074963372e+02,1.601208233140234825e+03
2.913137069446823446e+01,5.865878358021618766e+01,9.309528706901741657e+01,1.484998921036041395e+02,3.418832579637557387e+02
1.489232295963592456e+01,2.901341104391310566e+01,4.498612734478324882e+01,7.007091129239233851e+01,1.539483728179164359e+02
2.850103745550669601e+02,5.457180004162923979e+02,8.359110918994608710e+02,1.285934013254901629e+03,2.757620511327993881e+03
1.236410476875562836e+03,1.903845007182446807e+03,2.510802699006925650e+03,3.317002651137897374e+03,5.345107964107004591e+03
1.902068558721942182e+01,3.899362559346212009e+01,6.267773153504877826e+01,1.012894966235547969e+02,2.392867476864745697e+02
6.274049226647063193e+01,1.352734577824751909e+02,2.253951708878274189e+02,3.779099620821574490e+02,9.611967380368547538e+02
5.114034072458681521e+02,9.734905541502291726e+02,1.485058740871458667e+03,2.275019719053269910e+03,4.839211150893979720e+03
1.400853405113469705e+02,2.099079666104655075e+02,2.718180137689735716e+02,3.525152230926564130e+02,5.493825122578057290e+02
4.814274571481989540e+01,1.103252881392782001e+02,1.920725228797107889e+02,3.368760129576895679e+02,9.394891453588159038e+02
1.212539098059622802e+02,2.455592167352481283e+02,3.913025093142476862e+02,6.267771463416836468e+02,1.454885341621206408e+03
3.673472839895287390e+00,1.358302524102563247e+01,3.384309586467723818e+01,8.606990667337183254e+01,5.568384187973846338e+02
2.033998582379471287e+01,5.791319598993921147e+01,1.182853411471605511e+02,2.446180194316275447e+02,9.724299047840177082e+02
1.314423424324759253e+02,2.452505058883305651e+02,3.689291628280512896e+02,5.571622205336636853e+02,1.152880690957919114e+03
8.283113734935993477e+01,1.804472786992090789e+02,3.029017413320631817e+02,5.117370841751329067e+02,1.321786003019088412e+03
2.497165433027407033e+01,5.703009219668200558e+01,9.904181224243893666e+01,1.732679500906299666e+02,4.806810539601789287e+02
1.516910212779747358e-01,7.371914663377812094e-01,2.275888689157375744e+00,7.250310014119686564e+00,8.434840206789867523e+01
9.275288775392057516e+01,2.613506549806262456e+02,5.296542659354513489e+02,1.086539784038659946e+03,4.242141267597135084e+03
6.752950926880046154e+02,9.856415697122820347e+02,1.254186433333469950e+03,1.597955740505354242e+03,2.412482686994990217e+03
1.133580990680716027e+01,1.997409968782310585e+01,2.887632923473556801e+01,4.187876913499596299e+01,8.021133656248881039e+01
8.952254879156082268e+01,1.375880974230295521e+02,1.812217953023583163e+02,2.391029320334849615e+02,3.843990674773361320e+02
1.135294220181346248e+02,2.091612343344900182e+02,3.118737193529163392e+02,4.667732250707064168e+02,9.492712751508217934e+02
3.072384254036877138e+01,5.016906518154535632e+01,6.884236201613330763e+01,9.468360466158307531e+01,1.642418713232099208e+02
2.875952574930423111e+01,5.174112098436320650e+01,7.588648630203161360e+01,1.116825117071227567e+02,2.199423828203028677e+02
6.058135883352292694e+01,9.646409830461865909e+01,1.301266725467559695e+02,1.758958526152480886e+02,2.955398556945923474e+02
1.769422952005268357e+01,2.668918502345345445e+01,3.471383509640644149e+01,4.522141748255555882e+01,7.104587059643934310e+01
6.966835988135377633e+00,1.908246445673329461e+01,3.786538463661899812e+01,7.600056869171464768e+01,2.827027862689492395e+02
3.612412051412316316e+01,7.388612564006311345e+01,1.185690956245867227e+02,1.912911934161385830e+02,4.504050530421781104e+02
6.738278009247302691e+01,1.351432861457170134e+02,2.138788047231483347e+02,3.401865028928199877e+02,7.787579797093806064e+02
2.678354231698280685e+00,6.543007681054805680e+00,1.193315727272950078e+01,2.195468468435114318e+01,6.766595602560794021e+01
2.024231990492843636e+01,3.464823876292215488e+01,4.910034767565970526e+01,6.977716839500268975e+01,1.286321391066770445e+02
6.834958909463674104e+01,1.267626275452898454e+02,1.898878590867198568e+02,2.855435339811026552e+02,5.859887065447441046e+02
2.553238671286179397e+03,3.321548304179635124e+03,3.918974193588126127e+03,4.626475087176706438e+03,6.108508599988558672e+03
1.605528303286966150e+02,1.953079172136633019e+02,2.206988144300962631e+02,2.494616040607072023e+02,3.057217275592760757e+02
3.143387972702957995e+02,4.236060526042276138e+02,5.114004770375343583e+02,6.178569943760056731e+02,8.492552986024205666e+02
6.022476923658626902e+02,9.408563190004506396e+02,1.252943757512893399e+03,1.671665653885812617e+03,2.742512378728682506e+03
1.340973933253567054e+02,1.812285626711366717e+02,2.191984286781597007e+02,2.653281177853595523e+02,3.659016523361119653e+02
1.312271436180575392e+02,2.106336302422263032e+02,2.856826122617264332e+02,3.882960539610413662e+02,6.590334038000562487e+02
1.878761527642460010e+02,3.348763693933173045e+02,4.879936259569713002e+02,7.134834276059542617e+02,1.387679644151078264e+03
2.352505670011186822e-01,1.206815124373962878e+00,3.889827104909919342e+00,1.296944835874780644e+01,1.711276499860587990e+02
4.574551289252532627e+00,1.497679394768687189e+01,3.398907001817440943e+01,7.841780787193995650e+01,4.009117980119094113e+02
1.272593929024763213e+02,1.872006188773233930e+02,2.394456884978944800e+02,3.066850052437903287e+02,4.673834314527837819e+02
8.289089264858617412e+01,1.460688435291131952e+02,2.111821949660825908e+02,3.062912636911372601e+02,5.867113001370588563e+02
1.402088194335670934e+01,2.252457680610196178e+01,3.056810526878294354e+01,4.157260606054386187e+01,7.063638691365784439e+01
2.387014700455197591e+00,8.534853891143855620e+00,2.072162274423313733e+01,5.129254304214335747e+01,3.104958945102522421e+02
3.981811870386170540e+02,6.313356274067200502e+02,8.492024725089313506e+02,1.144544990449393936e+03,1.912811873534883489e+03
9.622967829038565242e+02,1.785281602206958723e+03,2.674927121200217698e+03,4.023354634560788782e+03,8.260376269929420232e+03
1.815598168381799127e+01,3.339946157962761930e+01,4.974877575215548120e+01,7.437825853855858327e+01,1.509529093089481080e+02
9.023818952978378150e+01,1.234631392375938219e+02,1.505373878944540422e+02,1.837038690836860155e+02,2.569660806834093592e+02
1.356125495440206237e+02,2.470901667311593997e+02,3.655967143037389633e+02,5.428922954093089857e+02,1.087572135277936923e+03
2.350528428617998600e+02,3.084392084496466850e+02,3.659636056700585982e+02,4.344813565717610118e+02,5.793064327850859172e+02
2.013161693405424444e+02,2.492153510271490120e+02,2.847822832718684936e+02,3.255385809932603252e+02,4.066757300404793796e+02
3.060035594946447901e+01,5.961503249287218154e+01,9.243376673041834124e+01,1.439742252862689043e+02,3.163094773241983830e+02
1.149463002882909280e-03,1.129654645904181777e-02,6.195874726724755893e-02,3.648888863450795439e-01,2.796670214173099112e+01
2.831006234677453648e+01,5.567605465579536173e+01,8.690181475925001564e+01,1.362797336678714260e+02,3.034090139718377941e+02
3.200983700464289683e+01,3.962881403213957299e+01,4.528657032947438665e+01,5.177012694406612070e+01,6.467846118606988171e+01
1.351500404851128962e+02,1.975616786111331180e+02,2.516432744229918228e+02,3.209464439842782895e+02,4.854294826975722685e+02
4.650985720378214339e+00,9.366805489367616033e+00,1.486752807603218152e+01,2.371870818398629766e+01,5.461966968547307033e+01
1.815598168381799127e+01,3.339946157962761930e+01,4.974877575215548120e+01,7.437825853855858327e+01,1.509529093089481080e+02
8.565035295325506581e+01,2.371799904542706940e+02,4.744824233108059843e+02,9.603956502366700079e+02,3.639536037196105553e+03
7.158453268143376818e+02,8.661954467384505278e+02,9.754955878393650437e+02,1.098880386181389667e+03,1.338941148017167961e+03
1.295800932284107532e+01,1.597586591921435151e+01,1.820826477116193587e+01,2.075951991555971787e+01,2.581763262493544175e+01
7.666169934416413412e+01,1.073697410289050396e+02,1.329425384530503607e+02,1.647698062513609898e+02,2.368603270068851998e+02
1.338549244766215907e+02,1.718109017326286789e+02,2.009588494584971272e+02,2.351698166218954213e+02,3.058435243527968623e+02
1.123632770921021375e+02,1.440088393214286953e+02,1.682769018665607064e+02,1.967319407815756165e+02,2.554240502689417553e+02
3.996250606664531091e+01,6.336590864030747383e+01,8.523587753018794899e+01,1.148841459679780712e+02,1.920122112131502377e+02
4.699327338775281859e+00,6.621870970019156921e+00,8.231981749036513918e+00,1.024418560647823462e+01,1.483201384465874995e+01
5.407121319314645014e-01,1.771236392818634098e+00,4.021423344411855894e+00,9.282084771905770637e+00,4.750387514195350747e+01
9.698077575470245848e-02,3.083684265517044887e-01,6.844572159870180306e-01,1.543080716078919057e+00,7.472526127798337470e+00
